timestamp,nfSetId,nfCpuUsage
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,5
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,17
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,6
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,14
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,10
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,4
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,4
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,7
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,5
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,9
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,6
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,6
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,6
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,6
