timestamp,cpuUsage,memoryUsage,numOfUes,numOfPduSess,numOfExceedLoadLevelThr,exceedLoadLevelThrInd,resUsgThrCrossTimePeriod,confidence
2025-07-23T10:32:43.834Z,0,94,1,6,397,true,"[2025-07-23T10:32:38.829Z - 2025-07-23T10:32:43.834Z]",100,
2025-07-23T10:32:48.842Z,0,94,1,6,398,true,"[2025-07-23T10:32:43.834Z - 2025-07-23T10:32:48.842Z]",100,
2025-07-23T10:32:53.836Z,0,94,1,6,399,true,"[2025-07-23T10:32:48.842Z - 2025-07-23T10:32:53.836Z]",100,
2025-07-23T10:32:58.838Z,1,94,2,6,400,true,"[2025-07-23T10:32:53.836Z - 2025-07-23T10:32:58.838Z]",100,
2025-07-23T10:33:03.838Z,0,94,2,6,401,true,"[2025-07-23T10:32:58.838Z - 2025-07-23T10:33:03.838Z]",100,
2025-07-23T10:33:08.834Z,2,94,2,6,402,true,"[2025-07-23T10:33:03.838Z - 2025-07-23T10:33:08.834Z]",100,
2025-07-23T10:33:13.834Z,1,94,2,6,403,true,"[2025-07-23T10:33:08.834Z - 2025-07-23T10:33:13.834Z]",100,
2025-07-23T10:33:18.836Z,0,94,1,6,404,true,"[2025-07-23T10:33:13.834Z - 2025-07-23T10:33:18.836Z]",100,
2025-07-23T10:33:23.829Z,1,94,2,6,405,true,"[2025-07-23T10:33:18.836Z - 2025-07-23T10:33:23.829Z]",100,
2025-07-23T10:33:28.839Z,0,94,2,6,406,true,"[2025-07-23T10:33:23.829Z - 2025-07-23T10:33:28.839Z]",100,
2025-07-23T10:33:33.830Z,2,94,2,6,407,true,"[2025-07-23T10:33:28.839Z - 2025-07-23T10:33:33.830Z]",100,
2025-07-23T10:33:38.833Z,3,94,1,6,408,true,"[2025-07-23T10:33:33.830Z - 2025-07-23T10:33:38.833Z]",100,
2025-07-23T10:33:43.832Z,0,94,1,6,409,true,"[2025-07-23T10:33:38.833Z - 2025-07-23T10:33:43.832Z]",100,
2025-07-23T10:33:48.832Z,5,94,1,6,410,true,"[2025-07-23T10:33:43.832Z - 2025-07-23T10:33:48.832Z]",100,
2025-07-23T10:33:53.842Z,0,94,1,6,411,true,"[2025-07-23T10:33:48.832Z - 2025-07-23T10:33:53.842Z]",100,
2025-07-23T10:33:58.841Z,1,94,1,6,412,true,"[2025-07-23T10:33:53.842Z - 2025-07-23T10:33:58.841Z]",100,
2025-07-23T10:34:03.842Z,4,94,1,6,413,true,"[2025-07-23T10:33:58.841Z - 2025-07-23T10:34:03.842Z]",100,
2025-07-23T10:34:08.828Z,1,94,1,6,414,true,"[2025-07-23T10:34:03.842Z - 2025-07-23T10:34:08.828Z]",100,
2025-07-23T10:34:13.836Z,3,94,1,6,415,true,"[2025-07-23T10:34:08.828Z - 2025-07-23T10:34:13.836Z]",100,
2025-07-23T10:34:18.831Z,0,94,1,6,416,true,"[2025-07-23T10:34:13.836Z - 2025-07-23T10:34:18.831Z]",100,
2025-07-23T10:34:23.840Z,0,94,1,6,417,true,"[2025-07-23T10:34:18.831Z - 2025-07-23T10:34:23.840Z]",100,
2025-07-23T10:34:28.830Z,3,94,1,6,418,true,"[2025-07-23T10:34:23.840Z - 2025-07-23T10:34:28.830Z]",100,
2025-07-23T10:34:33.835Z,6,94,2,6,419,true,"[2025-07-23T10:34:28.830Z - 2025-07-23T10:34:33.835Z]",100,
2025-07-23T10:34:38.838Z,0,94,2,6,420,true,"[2025-07-23T10:34:33.835Z - 2025-07-23T10:34:38.838Z]",100,
2025-07-23T10:34:43.831Z,1,94,2,6,421,true,"[2025-07-23T10:34:38.838Z - 2025-07-23T10:34:43.831Z]",100,
2025-07-23T10:34:48.835Z,0,94,2,6,422,true,"[2025-07-23T10:34:43.831Z - 2025-07-23T10:34:48.835Z]",100,
2025-07-23T10:34:53.829Z,6,94,2,6,423,true,"[2025-07-23T10:34:48.835Z - 2025-07-23T10:34:53.829Z]",100,
2025-07-23T10:34:58.828Z,0,94,2,6,424,true,"[2025-07-23T10:34:53.829Z - 2025-07-23T10:34:58.828Z]",100,
2025-07-23T10:35:03.832Z,0,94,2,6,425,true,"[2025-07-23T10:34:58.828Z - 2025-07-23T10:35:03.832Z]",100,
2025-07-23T10:35:08.830Z,0,94,2,6,426,true,"[2025-07-23T10:35:03.832Z - 2025-07-23T10:35:08.830Z]",100,
2025-07-23T10:35:13.832Z,1,94,2,6,427,true,"[2025-07-23T10:35:08.830Z - 2025-07-23T10:35:13.832Z]",100,
2025-07-23T10:35:18.837Z,0,94,2,6,428,true,"[2025-07-23T10:35:13.832Z - 2025-07-23T10:35:18.837Z]",100,
2025-07-23T10:35:23.843Z,0,94,2,6,429,true,"[2025-07-23T10:35:18.837Z - 2025-07-23T10:35:23.843Z]",100,
2025-07-23T10:35:28.839Z,0,94,2,6,430,true,"[2025-07-23T10:35:23.843Z - 2025-07-23T10:35:28.839Z]",100,
2025-07-23T10:35:33.840Z,3,94,2,6,431,true,"[2025-07-23T10:35:28.839Z - 2025-07-23T10:35:33.840Z]",100,
2025-07-23T10:35:38.829Z,0,94,2,6,432,true,"[2025-07-23T10:35:33.840Z - 2025-07-23T10:35:38.829Z]",100,
2025-07-23T10:35:43.841Z,6,94,2,6,433,true,"[2025-07-23T10:35:38.829Z - 2025-07-23T10:35:43.841Z]",100,
2025-07-23T10:35:48.842Z,1,94,2,6,434,true,"[2025-07-23T10:35:43.841Z - 2025-07-23T10:35:48.842Z]",100,
2025-07-23T10:35:53.839Z,0,94,2,6,435,true,"[2025-07-23T10:35:48.842Z - 2025-07-23T10:35:53.839Z]",100,
2025-07-23T10:35:58.831Z,0,94,2,6,436,true,"[2025-07-23T10:35:53.839Z - 2025-07-23T10:35:58.831Z]",100,
2025-07-23T10:36:03.833Z,6,94,2,6,437,true,"[2025-07-23T10:35:58.831Z - 2025-07-23T10:36:03.833Z]",100,
2025-07-23T10:36:08.829Z,0,94,2,6,438,true,"[2025-07-23T10:36:03.833Z - 2025-07-23T10:36:08.829Z]",100,
2025-07-23T10:36:13.836Z,3,94,2,6,439,true,"[2025-07-23T10:36:08.829Z - 2025-07-23T10:36:13.836Z]",100,
2025-07-23T10:36:18.839Z,1,94,2,6,440,true,"[2025-07-23T10:36:13.836Z - 2025-07-23T10:36:18.839Z]",100,
2025-07-23T10:36:23.842Z,0,94,2,6,441,true,"[2025-07-23T10:36:18.839Z - 2025-07-23T10:36:23.842Z]",100,
2025-07-23T10:36:28.830Z,0,94,2,6,442,true,"[2025-07-23T10:36:23.842Z - 2025-07-23T10:36:28.830Z]",100,
2025-07-23T10:36:33.841Z,4,94,2,6,443,true,"[2025-07-23T10:36:28.830Z - 2025-07-23T10:36:33.841Z]",100,
2025-07-23T10:36:38.834Z,0,94,2,6,444,true,"[2025-07-23T10:36:33.841Z - 2025-07-23T10:36:38.834Z]",100,
2025-07-23T10:36:43.840Z,3,94,2,6,445,true,"[2025-07-23T10:36:38.834Z - 2025-07-23T10:36:43.840Z]",100,
2025-07-23T10:36:48.828Z,0,94,2,6,446,true,"[2025-07-23T10:36:43.840Z - 2025-07-23T10:36:48.828Z]",100,
2025-07-23T10:36:53.841Z,0,94,2,6,447,true,"[2025-07-23T10:36:48.828Z - 2025-07-23T10:36:53.841Z]",100,
2025-07-23T10:36:58.839Z,0,94,2,6,448,true,"[2025-07-23T10:36:53.841Z - 2025-07-23T10:36:58.839Z]",100,
2025-07-23T10:37:03.837Z,0,94,2,6,449,true,"[2025-07-23T10:36:58.839Z - 2025-07-23T10:37:03.837Z]",100,
2025-07-23T10:37:08.837Z,0,94,2,6,450,true,"[2025-07-23T10:37:03.837Z - 2025-07-23T10:37:08.837Z]",100,
2025-07-23T10:37:13.838Z,0,94,2,6,451,true,"[2025-07-23T10:37:08.837Z - 2025-07-23T10:37:13.838Z]",100,
2025-07-23T10:37:18.843Z,0,94,2,6,452,true,"[2025-07-23T10:37:13.838Z - 2025-07-23T10:37:18.843Z]",100,
2025-07-23T10:37:23.836Z,2,94,2,6,453,true,"[2025-07-23T10:37:18.843Z - 2025-07-23T10:37:23.836Z]",100,
2025-07-23T10:37:28.841Z,0,94,2,6,454,true,"[2025-07-23T10:37:23.836Z - 2025-07-23T10:37:28.841Z]",100,
2025-07-23T10:37:33.836Z,0,94,2,6,455,true,"[2025-07-23T10:37:28.841Z - 2025-07-23T10:37:33.836Z]",100,
2025-07-23T10:37:38.840Z,2,94,2,6,456,true,"[2025-07-23T10:37:33.836Z - 2025-07-23T10:37:38.840Z]",100,
2025-07-23T10:37:43.829Z,6,94,2,6,457,true,"[2025-07-23T10:37:38.840Z - 2025-07-23T10:37:43.829Z]",100,
2025-07-23T10:37:48.839Z,0,94,2,6,458,true,"[2025-07-23T10:37:43.829Z - 2025-07-23T10:37:48.839Z]",100,
2025-07-23T10:37:53.836Z,0,94,2,6,459,true,"[2025-07-23T10:37:48.839Z - 2025-07-23T10:37:53.836Z]",100,
2025-07-23T10:37:58.836Z,0,94,2,6,460,true,"[2025-07-23T10:37:53.836Z - 2025-07-23T10:37:58.836Z]",100,
2025-07-23T10:38:03.831Z,4,94,2,6,461,true,"[2025-07-23T10:37:58.836Z - 2025-07-23T10:38:03.831Z]",100,
2025-07-23T10:38:08.832Z,3,94,2,6,462,true,"[2025-07-23T10:38:03.831Z - 2025-07-23T10:38:08.832Z]",100,
2025-07-23T10:38:13.842Z,0,94,2,6,463,true,"[2025-07-23T10:38:08.832Z - 2025-07-23T10:38:13.842Z]",100,
2025-07-23T10:38:18.828Z,0,94,2,6,464,true,"[2025-07-23T10:38:13.842Z - 2025-07-23T10:38:18.828Z]",100,
2025-07-23T10:38:23.829Z,0,94,2,6,465,true,"[2025-07-23T10:38:18.828Z - 2025-07-23T10:38:23.829Z]",100,
2025-07-23T10:38:28.833Z,0,94,2,6,466,true,"[2025-07-23T10:38:23.829Z - 2025-07-23T10:38:28.833Z]",100,
2025-07-23T10:38:33.840Z,0,94,2,6,467,true,"[2025-07-23T10:38:28.833Z - 2025-07-23T10:38:33.840Z]",100,
2025-07-23T10:38:38.829Z,2,94,2,6,468,true,"[2025-07-23T10:38:33.840Z - 2025-07-23T10:38:38.829Z]",100,
2025-07-23T10:38:43.840Z,0,94,2,6,469,true,"[2025-07-23T10:38:38.829Z - 2025-07-23T10:38:43.840Z]",100,
2025-07-23T10:38:48.839Z,0,94,2,6,470,true,"[2025-07-23T10:38:43.840Z - 2025-07-23T10:38:48.839Z]",100,
2025-07-23T10:38:53.832Z,0,94,2,6,471,true,"[2025-07-23T10:38:48.839Z - 2025-07-23T10:38:53.832Z]",100,
2025-07-23T10:38:58.836Z,2,94,2,6,472,true,"[2025-07-23T10:38:53.832Z - 2025-07-23T10:38:58.836Z]",100,
2025-07-23T10:39:03.829Z,0,94,2,6,473,true,"[2025-07-23T10:38:58.836Z - 2025-07-23T10:39:03.829Z]",100,
2025-07-23T10:39:08.836Z,4,94,2,6,474,true,"[2025-07-23T10:39:03.829Z - 2025-07-23T10:39:08.836Z]",100,
2025-07-23T10:39:13.835Z,0,94,2,6,475,true,"[2025-07-23T10:39:08.836Z - 2025-07-23T10:39:13.835Z]",100,
2025-07-23T10:39:18.838Z,2,94,2,6,476,true,"[2025-07-23T10:39:13.835Z - 2025-07-23T10:39:18.838Z]",100,
2025-07-23T10:39:23.832Z,0,94,2,6,477,true,"[2025-07-23T10:39:18.838Z - 2025-07-23T10:39:23.832Z]",100,
2025-07-23T10:39:28.835Z,3,94,2,6,478,true,"[2025-07-23T10:39:23.832Z - 2025-07-23T10:39:28.835Z]",100,
2025-07-23T10:39:33.834Z,2,94,2,6,479,true,"[2025-07-23T10:39:28.835Z - 2025-07-23T10:39:33.834Z]",100,
2025-07-23T10:39:38.836Z,3,94,2,6,480,true,"[2025-07-23T10:39:33.834Z - 2025-07-23T10:39:38.836Z]",100,
2025-07-23T10:39:43.839Z,0,94,2,6,481,true,"[2025-07-23T10:39:38.836Z - 2025-07-23T10:39:43.839Z]",100,
2025-07-23T10:39:48.842Z,6,94,2,6,482,true,"[2025-07-23T10:39:43.839Z - 2025-07-23T10:39:48.842Z]",100,
2025-07-23T10:39:53.839Z,0,94,2,6,483,true,"[2025-07-23T10:39:48.842Z - 2025-07-23T10:39:53.839Z]",100,
2025-07-23T10:39:58.834Z,0,94,2,6,484,true,"[2025-07-23T10:39:53.839Z - 2025-07-23T10:39:58.834Z]",100,
2025-07-23T10:40:03.840Z,1,94,2,6,485,true,"[2025-07-23T10:39:58.834Z - 2025-07-23T10:40:03.840Z]",100,
2025-07-23T10:40:08.841Z,1,94,2,6,486,true,"[2025-07-23T10:40:03.840Z - 2025-07-23T10:40:08.841Z]",100,
2025-07-23T10:40:13.835Z,0,94,2,6,487,true,"[2025-07-23T10:40:08.841Z - 2025-07-23T10:40:13.835Z]",100,
2025-07-23T10:40:18.833Z,3,94,2,6,488,true,"[2025-07-23T10:40:13.835Z - 2025-07-23T10:40:18.833Z]",100,
2025-07-23T10:40:23.841Z,1,94,2,6,489,true,"[2025-07-23T10:40:18.833Z - 2025-07-23T10:40:23.841Z]",100,
2025-07-23T10:40:28.831Z,0,94,2,6,490,true,"[2025-07-23T10:40:23.841Z - 2025-07-23T10:40:28.831Z]",100,
2025-07-23T10:40:33.834Z,0,94,2,6,491,true,"[2025-07-23T10:40:28.831Z - 2025-07-23T10:40:33.834Z]",100,
2025-07-23T10:40:38.830Z,0,94,2,6,492,true,"[2025-07-23T10:40:33.834Z - 2025-07-23T10:40:38.830Z]",100,
2025-07-23T10:40:43.833Z,2,94,2,6,493,true,"[2025-07-23T10:40:38.830Z - 2025-07-23T10:40:43.833Z]",100,
2025-07-23T10:40:48.843Z,3,94,2,6,494,true,"[2025-07-23T10:40:43.833Z - 2025-07-23T10:40:48.843Z]",100,
2025-07-23T10:40:53.835Z,3,94,2,6,495,true,"[2025-07-23T10:40:48.843Z - 2025-07-23T10:40:53.835Z]",100,
2025-07-23T10:40:58.833Z,2,94,2,6,496,true,"[2025-07-23T10:40:53.835Z - 2025-07-23T10:40:58.833Z]",100,
2025-07-23T10:41:03.842Z,0,94,2,6,497,true,"[2025-07-23T10:40:58.833Z - 2025-07-23T10:41:03.842Z]",100,
2025-07-23T10:41:08.835Z,0,95,2,6,498,true,"[2025-07-23T10:41:03.842Z - 2025-07-23T10:41:08.835Z]",100,
2025-07-23T10:41:13.831Z,4,94,2,6,499,true,"[2025-07-23T10:41:08.835Z - 2025-07-23T10:41:13.831Z]",100,
2025-07-23T10:41:18.828Z,3,94,2,6,500,true,"[2025-07-23T10:41:13.831Z - 2025-07-23T10:41:18.828Z]",100,
2025-07-23T10:41:23.844Z,0,94,2,6,501,true,"[2025-07-23T10:41:18.828Z - 2025-07-23T10:41:23.844Z]",100,
2025-07-23T10:41:28.839Z,1,94,2,6,502,true,"[2025-07-23T10:41:23.844Z - 2025-07-23T10:41:28.839Z]",100,
2025-07-23T10:41:33.843Z,0,94,2,6,503,true,"[2025-07-23T10:41:28.839Z - 2025-07-23T10:41:33.843Z]",100,
2025-07-23T10:41:38.837Z,3,94,2,6,504,true,"[2025-07-23T10:41:33.843Z - 2025-07-23T10:41:38.837Z]",100,
2025-07-23T10:41:43.840Z,0,94,2,6,505,true,"[2025-07-23T10:41:38.837Z - 2025-07-23T10:41:43.840Z]",100,
2025-07-23T10:41:48.842Z,4,94,2,6,506,true,"[2025-07-23T10:41:43.840Z - 2025-07-23T10:41:48.842Z]",100,
2025-07-23T10:41:53.831Z,3,94,2,6,507,true,"[2025-07-23T10:41:48.842Z - 2025-07-23T10:41:53.831Z]",100,
2025-07-23T10:41:58.835Z,0,94,2,6,508,true,"[2025-07-23T10:41:53.831Z - 2025-07-23T10:41:58.835Z]",100,
2025-07-23T10:42:03.837Z,0,94,2,6,509,true,"[2025-07-23T10:41:58.835Z - 2025-07-23T10:42:03.837Z]",100,
2025-07-23T10:42:08.842Z,0,94,2,6,510,true,"[2025-07-23T10:42:03.837Z - 2025-07-23T10:42:08.842Z]",100,
2025-07-23T10:42:13.834Z,2,94,2,6,511,true,"[2025-07-23T10:42:08.842Z - 2025-07-23T10:42:13.834Z]",100,
2025-07-23T10:42:18.830Z,3,94,2,6,512,true,"[2025-07-23T10:42:13.834Z - 2025-07-23T10:42:18.830Z]",100,
2025-07-23T10:42:23.841Z,3,94,2,6,513,true,"[2025-07-23T10:42:18.830Z - 2025-07-23T10:42:23.841Z]",100,
2025-07-23T10:42:28.838Z,4,94,2,6,514,true,"[2025-07-23T10:42:23.841Z - 2025-07-23T10:42:28.838Z]",100,
2025-07-23T10:42:33.841Z,0,94,2,6,515,true,"[2025-07-23T10:42:28.838Z - 2025-07-23T10:42:33.841Z]",100,
2025-07-23T10:42:38.842Z,0,94,2,6,516,true,"[2025-07-23T10:42:33.841Z - 2025-07-23T10:42:38.842Z]",100,
2025-07-23T10:42:43.839Z,3,94,2,6,517,true,"[2025-07-23T10:42:38.842Z - 2025-07-23T10:42:43.839Z]",100,
2025-07-23T10:42:48.829Z,4,94,2,6,518,true,"[2025-07-23T10:42:43.839Z - 2025-07-23T10:42:48.829Z]",100,
2025-07-23T10:42:53.838Z,0,94,2,6,519,true,"[2025-07-23T10:42:48.829Z - 2025-07-23T10:42:53.838Z]",100,
2025-07-23T10:42:58.842Z,1,94,2,6,520,true,"[2025-07-23T10:42:53.838Z - 2025-07-23T10:42:58.842Z]",100,
2025-07-23T10:43:03.836Z,0,94,2,6,521,true,"[2025-07-23T10:42:58.842Z - 2025-07-23T10:43:03.836Z]",100,
2025-07-23T10:43:08.835Z,6,94,2,6,522,true,"[2025-07-23T10:43:03.836Z - 2025-07-23T10:43:08.835Z]",100,
2025-07-23T10:43:13.839Z,0,94,2,6,523,true,"[2025-07-23T10:43:08.835Z - 2025-07-23T10:43:13.839Z]",100,
2025-07-23T10:43:18.839Z,0,94,2,6,524,true,"[2025-07-23T10:43:13.839Z - 2025-07-23T10:43:18.839Z]",100,
2025-07-23T10:43:23.833Z,2,94,2,6,525,true,"[2025-07-23T10:43:18.839Z - 2025-07-23T10:43:23.833Z]",100,
2025-07-23T10:43:28.829Z,2,94,2,6,526,true,"[2025-07-23T10:43:23.833Z - 2025-07-23T10:43:28.829Z]",100,
2025-07-23T10:43:33.836Z,2,94,2,6,527,true,"[2025-07-23T10:43:28.829Z - 2025-07-23T10:43:33.836Z]",100,
2025-07-23T10:43:38.842Z,6,94,2,6,528,true,"[2025-07-23T10:43:33.836Z - 2025-07-23T10:43:38.842Z]",100,
2025-07-23T10:43:43.844Z,0,94,2,6,529,true,"[2025-07-23T10:43:38.842Z - 2025-07-23T10:43:43.844Z]",100,
2025-07-23T10:43:48.836Z,0,94,2,6,530,true,"[2025-07-23T10:43:43.844Z - 2025-07-23T10:43:48.836Z]",100,
2025-07-23T10:43:53.830Z,0,94,2,6,531,true,"[2025-07-23T10:43:48.836Z - 2025-07-23T10:43:53.830Z]",100,
2025-07-23T10:43:58.844Z,3,94,2,6,532,true,"[2025-07-23T10:43:53.830Z - 2025-07-23T10:43:58.844Z]",100,
2025-07-23T10:44:03.838Z,1,94,2,6,533,true,"[2025-07-23T10:43:58.844Z - 2025-07-23T10:44:03.838Z]",100,
2025-07-23T10:44:08.842Z,0,94,2,6,534,true,"[2025-07-23T10:44:03.838Z - 2025-07-23T10:44:08.842Z]",100,
2025-07-23T10:44:13.841Z,3,94,2,6,535,true,"[2025-07-23T10:44:08.842Z - 2025-07-23T10:44:13.841Z]",100,
2025-07-23T10:44:18.833Z,0,94,2,6,536,true,"[2025-07-23T10:44:13.841Z - 2025-07-23T10:44:18.833Z]",100,
2025-07-23T10:44:23.841Z,5,94,2,6,537,true,"[2025-07-23T10:44:18.833Z - 2025-07-23T10:44:23.841Z]",100,
2025-07-23T10:44:28.842Z,0,94,2,6,538,true,"[2025-07-23T10:44:23.841Z - 2025-07-23T10:44:28.842Z]",100,
2025-07-23T10:44:33.839Z,0,94,2,6,539,true,"[2025-07-23T10:44:28.842Z - 2025-07-23T10:44:33.839Z]",100,
2025-07-23T10:44:38.839Z,0,94,1,6,540,true,"[2025-07-23T10:44:33.839Z - 2025-07-23T10:44:38.839Z]",100,
2025-07-23T10:44:43.842Z,0,94,2,6,541,true,"[2025-07-23T10:44:38.839Z - 2025-07-23T10:44:43.842Z]",100,
2025-07-23T10:44:48.838Z,0,94,2,6,542,true,"[2025-07-23T10:44:43.842Z - 2025-07-23T10:44:48.838Z]",100,
2025-07-23T10:44:53.831Z,0,94,2,6,543,true,"[2025-07-23T10:44:48.838Z - 2025-07-23T10:44:53.831Z]",100,
2025-07-23T10:44:58.841Z,0,94,2,6,544,true,"[2025-07-23T10:44:53.831Z - 2025-07-23T10:44:58.841Z]",100,
2025-07-23T10:45:03.832Z,0,94,2,6,545,true,"[2025-07-23T10:44:58.841Z - 2025-07-23T10:45:03.832Z]",100,
2025-07-23T10:45:08.834Z,0,94,2,6,546,true,"[2025-07-23T10:45:03.832Z - 2025-07-23T10:45:08.834Z]",100,
2025-07-23T10:45:13.842Z,0,94,1,6,547,true,"[2025-07-23T10:45:08.834Z - 2025-07-23T10:45:13.842Z]",100,
2025-07-23T10:45:18.834Z,8,94,1,6,548,true,"[2025-07-23T10:45:13.842Z - 2025-07-23T10:45:18.834Z]",100,
2025-07-23T10:45:23.842Z,0,94,1,6,549,true,"[2025-07-23T10:45:18.834Z - 2025-07-23T10:45:23.842Z]",100,
2025-07-23T10:45:28.837Z,0,94,1,6,550,true,"[2025-07-23T10:45:23.842Z - 2025-07-23T10:45:28.837Z]",100,
2025-07-23T10:45:33.841Z,6,94,1,6,551,true,"[2025-07-23T10:45:28.837Z - 2025-07-23T10:45:33.841Z]",100,
2025-07-23T10:45:38.832Z,0,94,1,6,552,true,"[2025-07-23T10:45:33.841Z - 2025-07-23T10:45:38.832Z]",100,
2025-07-23T10:45:43.836Z,0,94,2,6,553,true,"[2025-07-23T10:45:38.832Z - 2025-07-23T10:45:43.836Z]",100,
2025-07-23T10:45:48.839Z,0,94,2,6,554,true,"[2025-07-23T10:45:43.836Z - 2025-07-23T10:45:48.839Z]",100,
2025-07-23T10:45:53.841Z,3,94,1,6,555,true,"[2025-07-23T10:45:48.839Z - 2025-07-23T10:45:53.841Z]",100,
2025-07-23T10:45:58.842Z,0,94,2,6,556,true,"[2025-07-23T10:45:53.841Z - 2025-07-23T10:45:58.842Z]",100,
2025-07-23T10:46:03.830Z,0,94,2,6,557,true,"[2025-07-23T10:45:58.842Z - 2025-07-23T10:46:03.830Z]",100,
2025-07-23T10:46:08.837Z,1,94,2,6,558,true,"[2025-07-23T10:46:03.830Z - 2025-07-23T10:46:08.837Z]",100,
2025-07-23T10:46:13.842Z,1,94,2,6,559,true,"[2025-07-23T10:46:08.837Z - 2025-07-23T10:46:13.842Z]",100,
2025-07-23T10:46:18.839Z,0,94,2,6,560,true,"[2025-07-23T10:46:13.842Z - 2025-07-23T10:46:18.839Z]",100,
2025-07-23T10:46:23.844Z,0,94,2,6,561,true,"[2025-07-23T10:46:18.839Z - 2025-07-23T10:46:23.844Z]",100,
2025-07-23T10:46:28.843Z,2,94,2,6,562,true,"[2025-07-23T10:46:23.844Z - 2025-07-23T10:46:28.843Z]",100,
2025-07-23T10:46:33.832Z,0,94,2,6,563,true,"[2025-07-23T10:46:28.843Z - 2025-07-23T10:46:33.832Z]",100,
2025-07-23T10:46:38.834Z,0,94,2,6,564,true,"[2025-07-23T10:46:33.832Z - 2025-07-23T10:46:38.834Z]",100,
2025-07-23T10:46:43.843Z,0,94,1,6,565,true,"[2025-07-23T10:46:38.834Z - 2025-07-23T10:46:43.843Z]",100,
2025-07-23T10:46:48.837Z,0,94,2,6,566,true,"[2025-07-23T10:46:43.843Z - 2025-07-23T10:46:48.837Z]",100,
2025-07-23T10:46:53.833Z,1,94,2,6,567,true,"[2025-07-23T10:46:48.837Z - 2025-07-23T10:46:53.833Z]",100,
2025-07-23T10:46:58.839Z,0,94,2,6,568,true,"[2025-07-23T10:46:53.833Z - 2025-07-23T10:46:58.839Z]",100,
2025-07-23T10:47:03.839Z,0,94,2,6,569,true,"[2025-07-23T10:46:58.839Z - 2025-07-23T10:47:03.839Z]",100,
2025-07-23T10:47:08.829Z,2,94,2,6,570,true,"[2025-07-23T10:47:03.839Z - 2025-07-23T10:47:08.829Z]",100,
2025-07-23T10:47:13.832Z,0,94,2,6,571,true,"[2025-07-23T10:47:08.829Z - 2025-07-23T10:47:13.832Z]",100,
2025-07-23T10:47:18.843Z,0,94,2,6,572,true,"[2025-07-23T10:47:13.832Z - 2025-07-23T10:47:18.843Z]",100,
2025-07-23T10:47:23.838Z,0,94,2,6,573,true,"[2025-07-23T10:47:18.843Z - 2025-07-23T10:47:23.838Z]",100,
2025-07-23T10:47:28.844Z,0,94,1,6,574,true,"[2025-07-23T10:47:23.838Z - 2025-07-23T10:47:28.844Z]",100,
2025-07-23T10:47:33.839Z,3,94,2,6,575,true,"[2025-07-23T10:47:28.844Z - 2025-07-23T10:47:33.839Z]",100,
2025-07-23T10:47:38.836Z,0,94,2,6,576,true,"[2025-07-23T10:47:33.839Z - 2025-07-23T10:47:38.836Z]",100,
2025-07-23T10:47:43.838Z,5,94,2,6,577,true,"[2025-07-23T10:47:38.836Z - 2025-07-23T10:47:43.838Z]",100,
2025-07-23T10:47:48.830Z,0,94,2,6,578,true,"[2025-07-23T10:47:43.838Z - 2025-07-23T10:47:48.830Z]",100,
2025-07-23T10:47:53.839Z,0,94,2,6,579,true,"[2025-07-23T10:47:48.830Z - 2025-07-23T10:47:53.839Z]",100,
2025-07-23T10:47:58.842Z,0,94,2,6,580,true,"[2025-07-23T10:47:53.839Z - 2025-07-23T10:47:58.842Z]",100,
2025-07-23T10:48:03.843Z,0,94,2,6,581,true,"[2025-07-23T10:47:58.842Z - 2025-07-23T10:48:03.843Z]",100,
2025-07-23T10:48:08.835Z,0,94,2,6,582,true,"[2025-07-23T10:48:03.843Z - 2025-07-23T10:48:08.835Z]",100,
2025-07-23T10:48:13.844Z,3,94,2,6,583,true,"[2025-07-23T10:48:08.835Z - 2025-07-23T10:48:13.844Z]",100,
2025-07-23T10:48:18.836Z,0,94,2,6,584,true,"[2025-07-23T10:48:13.844Z - 2025-07-23T10:48:18.836Z]",100,
2025-07-23T10:48:23.837Z,0,94,2,6,585,true,"[2025-07-23T10:48:18.836Z - 2025-07-23T10:48:23.837Z]",100,
2025-07-23T10:48:28.840Z,0,94,2,6,586,true,"[2025-07-23T10:48:23.837Z - 2025-07-23T10:48:28.840Z]",100,
2025-07-23T10:48:33.835Z,0,94,2,6,587,true,"[2025-07-23T10:48:28.840Z - 2025-07-23T10:48:33.835Z]",100,
2025-07-23T10:48:38.840Z,1,94,2,6,588,true,"[2025-07-23T10:48:33.835Z - 2025-07-23T10:48:38.840Z]",100,
2025-07-23T10:48:43.832Z,0,94,2,6,589,true,"[2025-07-23T10:48:38.840Z - 2025-07-23T10:48:43.832Z]",100,
2025-07-23T10:48:48.842Z,3,94,2,6,590,true,"[2025-07-23T10:48:43.832Z - 2025-07-23T10:48:48.842Z]",100,
2025-07-23T10:48:53.844Z,3,94,2,6,591,true,"[2025-07-23T10:48:48.842Z - 2025-07-23T10:48:53.844Z]",100,
2025-07-23T10:48:58.844Z,3,94,2,6,592,true,"[2025-07-23T10:48:53.844Z - 2025-07-23T10:48:58.844Z]",100,
2025-07-23T10:49:03.844Z,3,94,2,6,593,true,"[2025-07-23T10:48:58.844Z - 2025-07-23T10:49:03.844Z]",100,
2025-07-23T10:49:08.831Z,3,94,2,6,594,true,"[2025-07-23T10:49:03.844Z - 2025-07-23T10:49:08.831Z]",100,
